b,bb,g,path,r
25.5758285809,-7.98421360236,25.9220547864,ANd9GcR4IWQcW1SjjK8fesj117_DCqwU6VXTy1-lBJ_kwiVV68Q4m9mm.jpg,41.0644859566
-22.3536938597,-21.4820527717,-14.8014725896,ANd9GcR4JQUjD9Xc0Ff-ur2ndc5B6t2OUubT__vroUH4mNulqx8Gw9WF.jpg,50.0619380555
18.2880880124,-9.34450677414,9.21560930802,ANd9GcR4QsQWoWCMRiZcN1gl5M6pJpCDTJWK7OjPw5eg1p9uDNnci3ZJ.jpg,33.9329214226
7.90617550872,-9.17617238076,-0.120464727144,ANd9GcR54UmzVsyHEnil-jh0EulldAYKVpkK1OmK-YU5RrZP64MJuK4lkA.jpg,52.8596309504
11.9012819079,-12.3098126884,1.15835053539,ANd9GcR5f2ITjjlXqjM7esu52w3uNorU7Hfh8lfi4fnpiS2aGO48rX430A.jpg,46.4054389361
33.4647088391,-3.25422261417,50.2438609539,ANd9GcR5KCzelXbbMG4AHVmmVf7CnGI2Xb0exYFC-uQKXnwo4mSNny4Aew.jpg,38.5350106403
7.66660298159,-5.14477226923,2.10515939293,ANd9GcR5kTfbURotlgKnQufnlV3JzXcU6DfP7yRmIoTjZNq2DfKLmGEpkw.jpg,55.9186051097
10.0087544022,-3.83136763189,31.9584639686,ANd9GcR5ryGyqbmf8WkJ6PRC4bQuJAkNtnEgclJWK5uZLgzZYMIWjcb9EA.jpg,30.1999309085
21.4495884177,-13.8493884335,-4.66729608617,ANd9GcR6-yF7ns3thAykuqLPccK0KssYvtIHn1FpH9I1OvK5F5C9MK7tSg.jpg,49.7607647971
-57.3624928752,-2.26043668908,-21.9821598747,ANd9GcR6UFLAnCaCTg3TljQCleldSDDqZMxBQDvFYrPnAXNAPNxaqATY.jpg,53.7264621596
-14.4575114415,-5.96159013202,19.3554343041,ANd9GcR7b1E00mp4hxZ-ytqFSUHhDPfiQVpNpj90WRD0T3X3Xc2tPNNI.jpg,36.6888868018
13.071922734,-13.3817854178,-0.657741068464,ANd9GcR7i0JXQsYtSXLGSz4HZLqy1oa7IgRyHQFVVuzGslA4PKLe1L5OaA.jpg,35.9382974671
21.4929701978,-22.3394581087,-17.49254918,ANd9GcR7O4b_2_w8qPXbDEgZqpto6DQTil3B83iHTLRSt4RTsBxLKJFnPA.jpg,62.2324975963
0.916416874457,-11.1183894127,-1.13864664072,ANd9GcR7_yIhfDd8-75PogDaIQl5o_IyCjjdtK-_k9Nleamfj_owoaYFaw.jpg,60.5329919
9.55148197283,-10.0848687386,5.56454479447,ANd9GcR80GWyP3KFXsLuhad5ty5-d7Vl4YbsvepoGq5fFu9LA8xw0FFXCQ.jpg,54.3492118037
-40.5089603433,-17.2606347171,-21.0596247803,ANd9GcR85WCguS08Hdgo2wM8BJUTfNR3m8aNIQnz3Bk5n-yfzq-oSxWK.jpg,48.8313316175
14.8899889188,-19.0432741907,-7.83392415208,ANd9GcR9f6FJ3Mz5Jc-Yqcphv5EAJJLwpi-eT2bp5HoxNf3V3XGk430W.jpg,46.0415132231
23.7415186225,-22.8116871017,52.6019583513,ANd9GcR9gBJFKLDSbaYQfHp7dKMxAToEA4OK7zrI-AADSzFNuhgxZff1.jpg,39.9943074045
-39.7097135942,-15.6340702938,14.7491796578,ANd9GcR9ICU23d-92vQ8b2wSRw7PML4oUNP-we8i6Vru_TfqJQ1-GaXO2A.jpg,41.4667716022
37.875033736,-5.11834748043,36.844780379,ANd9GcR9IwC4NBnabxJQncvYeCiwlTwJik1QrS8untHgVJKN3D4p192m.jpg,49.1933712108
2.86636469966,-9.53317916454,-0.811090700875,ANd9GcR9ntkMXdRFM9xKmfyL8KR4cLV250JBYDvg3GKRlEebvHOMSJgL.jpg,62.127757344
-1.62965864811,-2.04498156807,-0.687740366248,ANd9GcR9QpLdrv6SIg2aotDtfbX8mY8lPDXxLb3k2Lr-R4oQ-xem-6Nb.jpg,45.8863241029
5.96677254659,-8.93505210921,30.1530523045,ANd9GcR9rxu13EgmIrz9cBvHkyLiyFiJ0VNDIGfPEpsM1SfZ34jXB-XD.jpg,26.4200587121
2.63013674875,-17.5334205023,9.78572228647,ANd9GcR9S6R7tyDek8BDsEoW9pLDLWjuD8udLKlkWLQU9uHaargmDJIF.jpg,27.7116395099
-14.9728726795,-7.95854772997,-4.90716968794,ANd9GcR9VoCOrcM-2NA5dVlcn--RfTbyUW9NZb-CR4SKqHxnaDzyuGJI.jpg,51.6536885792
30.489479556,-5.1081731888,40.1420307748,ANd9GcRA2IsxQfsCnxOVDxmounLG9W2Cw3luicVlW77huch6off1qAW0JA.jpg,34.933505549
-7.3768935176,-12.8719911639,-3.23781808597,ANd9GcRAdOJMLDpXrq6Rrv0kkp2pvAUlehYoKXAH9S0o2G4FWReGyR2B.jpg,43.1745933395
-9.97358827458,-19.4591783339,-9.69012694527,ANd9GcRAE39pX-kqM3Bkru9sqoUJy-iVKFkgEFzKj6_B0zzvwpCHb3dtRg.jpg,49.655311284
30.8626210523,-1.19429766336,76.8536279947,ANd9GcRaeznx0MYpw2G7wjxH--CR6zizI1JHEdVwzVnEFZxyJKIvB02c.jpg,36.9334848449
-28.9373490286,2.29254591479,-13.6230870311,ANd9GcRafWJBBnQ-t2fB3bc3TRUlBgd-wl1cHM0jVPxDkyBoOMBQaHIhSA.jpg,43.663796283
27.1200867005,-20.863181924,-12.3667098118,ANd9GcRAGtsFhxZzkw1mh17OVnGj4Dq5h65XrtkCAQ0pm2s19bhIygv-.jpg,35.2145514202
33.6904561912,-30.1540198004,-17.9764608214,ANd9GcRAhWi0jhErjBGuPtiW8ZPe1eGK63vV9OJPERGO4NkZgxvw4sxYEQ.jpg,45.2093384615
2.70248751472,-18.3061559532,-16.8715826598,ANd9GcRAosbhIzOChT3qbnf6jxsnPOz1bJUzqpZZeHnToQ-d-JN6ikTP.jpg,43.3060764339
-38.6955801455,-28.5877662016,15.8911037255,ANd9GcRaQsFVb7kRdSTdS9i_83rMTGCXcnipy3WBWBa-1UsA_JYPYExhHw.jpg,52.2111211608
9.85032622331,-6.59582800258,24.5887563832,ANd9GcRaRe67DRoSNEmVUKdLB1WKOuYoB8f0vcexRasG6-Wc7xS6NXOf.jpg,55.2218991058
-5.90976577609,-19.035763056,-3.1348766673,ANd9GcRAW9Y2ZRUvbKqc1QKy1YBq7LfChUB_05oOPAZnBb4G1dKwXsuV.jpg,57.5424553732
16.4712157776,-30.7153917233,-12.0706919487,ANd9GcRaZp0STfVLa68EhvtfYj_AWEXgA1rcmXsveFMamYizm3lgPFWr9g.jpg,35.9952369326
40.3808194808,-7.87563845495,97.7337382758,ANd9GcRb46AFTCDUDU1mySwVje5VGeEW6WerxOFltY8tsdtX1ExKvleXKw.jpg,49.1699809209
-10.6940891574,-10.9201751818,-4.38717378518,ANd9GcRB4_bqmD7pcTZ4BuTVUFdSLFHms-kc7FZCJcJnw9eDFcHrqq5tjg.jpg,31.4362698887
45.2107319853,-16.4863731707,-7.83492075043,ANd9GcRB5srqV9w9xebsPVXqCA0_-8WtMkJZGKvtJelI-bCvMFxSNy7-Zg.jpg,49.7819026575
-17.8747612295,-21.5103589269,-10.759040745,ANd9GcRb8NpM-WDNu3Y9jxvbruIdbG0cO2k00D7R0qeWOtRj5uMinpyi.jpg,67.2319086135
23.8566587634,-24.840605852,27.2513055027,ANd9GcRBaacedfTfxlzjyPY2HK0HOJKXVMWRMzlbYt1QcyI1xoWXkpXeMQ.jpg,48.1408389341
23.4809974367,-8.43281646666,15.9766518395,ANd9GcRBc2YhsqJtDGHRz2lJwuF2AiSCpdHNqJ4GGftX0gR9_7oD41Jm.jpg,30.5370654391
-39.2131496874,10.7862968497,-10.0907827625,ANd9GcRBD-xPxUwT4AbDd6tvoiYwfndzkweqH6bkkAVwU563D4AL_9zWQg.jpg,53.0906352458
-9.84121204273,-8.00415586648,-4.71098457297,ANd9GcRbDRc8--YoYoMPOLK8q_TasAAeJjfF0dq4iSoylAmuQJSwgBqG5g.jpg,49.9516765207
8.90860340904,-12.0284629424,-2.43785407951,ANd9GcRbEIlpTp-nSMEbe5X7viJUfjs3F6SC7UH2x--vthamCgTrL43Pcg.jpg,27.9222451656
-3.59274394024,8.51800916215,-5.38859485894,ANd9GcRBgpE0OoNVIpp-BUCff3pbzFwOk-XFTUXgyOMazPGqMKY6jsm6.jpg,59.3917716717
-28.7122144564,-13.1933902846,13.3818154858,ANd9GcRbLtSBv5a54bV21_ECK_YGtS-ByKBhnbSWxHqkzIezyCsEj4aR.jpg,35.3165168719
-3.39315522522,-8.09669211683,-4.17218586196,ANd9GcRBpqh7TsGGWQoxlanO5sc2p7S2-UtRI7ux-Toupfe71klzQ3g-.jpg,61.4368369852
-4.74417695618,-19.7192864852,1.43870772534,ANd9GcRBsG6zxNj636qTC6HdtTQEMDTOmwa2SaYJfsa-izefJJGC8DGcbA.jpg,42.6278542443
-18.3799696271,-10.518554623,-8.62932365358,ANd9GcRc5T40gaTFXFPajGTERo8yP3KDa9lNo1i7isFxkU12Rn6cdiw_.jpg,55.7345942743
20.5209706617,-9.05496066588,53.5111538765,ANd9GcRcedu6k-_CbdlOp7v5HTuYn0YZ58Wv4PrujnC_BCDb0i4gw7N6Vw.jpg,40.4696962525
-16.2725862107,-7.2456998081,20.6139676202,ANd9GcRCL03eBNwRmlIVdBs6HLeZW1Yw2-GQ3_F7zjUuMHLaCxQEZr3_.jpg,47.4195447346
10.8939114004,-6.07600637334,9.94742600124,ANd9GcRCm9wT51slz6thEtX4pluaKB-hfTJ1rA2zPPOzs_zC5fy3U9lASA.jpg,43.1862140081
7.08161910457,-6.38506529627,0.703940555535,ANd9GcRCp1c4zkgi-OOchW-u-f8rL40FbwIk4sWTwhux8lJCLXMk800OIw.jpg,49.09686093
24.0907186502,-10.6363833156,59.4864702956,ANd9GcRcTIVnBszGeQc-FObGLRjxkJRVW_ZmkaSakWwUP4gZ9sME3Yy5JA.jpg,30.8061178979
13.0834284872,-5.19023010419,25.4659814291,ANd9GcRctsS1SN9Kvcp1j5iMjih4jv9JrbL5xCHMSWSW0na76Q7bQovw.jpg,36.7228847989
-7.40614789734,10.4418932733,-1.46968117614,ANd9GcRcuf5UX7wSdZVdbeIWx_MO6GMI4Hb0MWzjk0ToNkF_RrbumXgJ.jpg,52.1226763852
10.7641146528,-10.2142824242,1.3761583785,ANd9GcRc_X7W0liYW_rSzBWSgD4r7f5EDAhvCxyx-z1ydkxSbTJzzuql8Q.jpg,51.8480849597
-30.5507771563,-19.2495479843,21.0900157393,ANd9GcRD-LKS0dvt7rUKKFncchBMulsh3ZtW1bnc1_2k4G9MkRS0HpqNbQ.jpg,42.0860741752
-6.83041594254,8.96875492891,-3.42681437205,ANd9GcRd8MNs_p8ZWZZKbl76PGzgfucHleKXSqrYiYSKOCuK-T57XnClmQ.jpg,43.092092669
12.0993234654,-3.29274992818,33.9976499302,ANd9GcRD94TAbd4Pw_uLY2nleDbKnjOAoRrDpt5VxTma-XF0nZcykJJ5pg.jpg,49.559456173
0.219250769886,-14.4319656581,5.41417289955,ANd9GcRDafbJYEPQelYfrAFPNO-LW-rfuuTEf_gXlJOUCK6yco5PdX8R.jpg,44.3957738148
38.7503922736,-22.8715837427,-10.7281094841,ANd9GcRdcIVau51HxpZ8QzJPdd3-GWw7jh3YROr469VCa4kRt2RHZ3Z5.jpg,41.0093539198
10.5408218836,-16.0691243857,-6.04041514626,ANd9GcRdFgs9STdx6jCxCDy5G8FJoM5940zawU7-gjEMYkboThkzodNfSw.jpg,30.0593267929
-28.4278137583,-15.518801634,10.596805783,ANd9GcRDg9NtZddQ4uKkdvGXBL76T_JeBqoovwKqyC_t2-xcWji5_ugK.jpg,32.3504796286
-12.7904190536,-12.1763067129,-6.98220184325,ANd9GcRDmts_La47BKRph6jZvhUOjJ_6fSk_YTknr1UsgrO1-ITh5lDc.jpg,73.7886227834
-1.83954730198,-15.6196294688,-3.23346682426,ANd9GcRDQ1sSlFRscSSD155-hJL3HqKSUG6UF_r_f09CNbU_plgL8LIXKQ.jpg,46.7710172677
6.94886879486,-13.4494676645,-4.68305971944,ANd9GcRdqKcAMLjhMNaoXf9r1CZlAi3TQ7BBPapdzVVAx6j9dfcTTzEEJw.jpg,55.9667508617
-5.09951248059,-7.56717374231,41.8421271825,ANd9GcRdRsJaRC6KENpR367ZsQS1SUA6UgAxy2dB8cERdQyRRTrVjUko.jpg,37.1786166405
3.40779637058,-5.86172372129,27.2089659584,ANd9GcRdsHi_PwhUF3-9lVHHCy5COZoLwJAOYU80b1FWhC6IkwDNMbNB0A.jpg,35.2295612965
0.0120099574715,-11.4015237141,-3.94752759364,ANd9GcRdTIRkBm387QhxYiLkyg4JpfuduJxGbIbQUSG-5uA4dnKp906ytQ.jpg,44.0931995731
18.4176999341,-14.0811304084,-6.70943811201,ANd9GcRdVCZBhQCdCEvojM4dff0BM-HSWCxb2usRTmt2rYt4rAc8o9YylA.jpg,56.9634333158
-1.08867205962,11.6482670018,-0.758849771072,ANd9GcRdXca4H54CdRDnOKdDE8QP3hUxwz_hMsRhLdpq7wA9ug0LXKHCnw.jpg,66.6199900182
20.1107482787,-5.01498950463,62.5354172756,ANd9GcRdZd6pv8D7DBPRZAO9tXy-HAyGSKcZg6Ebbs7l3i5xCfgu-YSC.jpg,29.7395855577
19.5441298139,-3.80879389285,66.4396502278,ANd9GcRe1Q5IB20Ma_cYJLshlZTysKVqvD4L3DLq2eBza-LUlXfZg3K_.jpg,30.8418557763
22.0424658925,-7.78782365323,-6.16494882196,ANd9GcRe2r2vvDw9mMmABVmzGADVcONhZ9t1kAsAu5HK_bVCDETzkgAd.jpg,53.0955168529
0.00337816343242,-0.000239172394689,-0.000242109157662,ANd9GcRe5eLLC9D7Nzj9AiOa5_4cY32jt_uHqPZFipwqoluEJRH19MhMoA.jpg,44.0598822313
33.0994103137,-14.3105855829,-12.7113057545,ANd9GcRejX_N7i5o12tOlCZsfIfEV6E3vz0iyVc2IHiDEeOogwUYU229dA.jpg,37.5555883327
15.660205689,-7.04278155063,11.4935044223,ANd9GcReodbdyoPHeKQ45JKuvYy2FET9FQrOfNFL5nDTyT-dMnpE0LwN.jpg,42.8647417043
16.0835301313,-21.6378912689,-5.08375160376,ANd9GcRetEFfEBk9l66ncFP5wRTocK7O6rgCahshBUrhd7qI_zLi_M-XBA.jpg,40.8498724299
-5.05106885731,-13.6785770273,-5.16837547204,ANd9GcREw-ilf7J6V1BFMXz6HbS7oaxVjf_VPJQOiC22Ttlzhba30Xehyg.jpg,51.8188104292
1.16803738298,-16.4291986772,-3.57821157164,ANd9GcREZ8Qu_AFmSsVXdHPRPfmj6IHsR2SvUSB1OtPiHvDT0rX9KQ3i.jpg,32.3398567755
-9.88739001627,-11.0066883427,-7.61096148284,ANd9GcRFcGKznPsuC9pQ54KjgeeIMQRFnV4_CsZoISu3Txza8d06LTud.jpg,47.6056426175
8.70638354324,-15.5156418192,-9.52754828999,ANd9GcRFHSKSdDzATojnUJjjHQ0TMyRmoQH5pNYQZZ-EOykBGr-A9ZEg.jpg,49.2308528386
4.83850070772,-11.3367674354,2.67996343863,ANd9GcRfig6mcoh1MeJ6o7g2dUufbqYG8d92gZ996m429o6tQyl3T8IZ.jpg,44.623319243
-9.09513871834,-19.923852113,-12.5253363231,ANd9GcRFOoCJNb_8BKAScANNsdSUfvr8dsweZF4dDTPAd0O5wmh8oCk3Ig.jpg,60.0985036212
11.4330374897,-15.2518454834,3.57872256719,ANd9GcRfpo4o4xe_hPkK0WdwlzCJOsoTovRhM3-bNPAe1asg6JFRaFHZvA.jpg,29.3904658305
11.4002830152,4.40920424199,7.27937658244,ANd9GcRfSHu5VJSRdw-FJt0SvftyXF_adph4d8sKhYamjqlwkEzzHVCCAg.jpg,66.2281886701
-0.39498551637,-8.84577901135,-6.01632210897,ANd9GcRGcjtVNlncptuL9GMdVqaxhYmksU5o2OwN_IGiUsHXMbVK6HkHAQ.jpg,36.4347702912
-0.3011473626,21.9180801696,-0.0377395220904,ANd9GcRgdPQQJVrj2fpuNjivTrJ6AIEXuQjnCFGR23NA792KbD43deji.jpg,63.3324867043
6.7339431552,-7.46201717372,38.7250766571,ANd9GcRGhufKgBZb9mFZR-FAd6CHm4TaKH4hfE1Ur-iptzEOHl4s4MjH.jpg,42.199004767
-16.074777885,-2.14740917006,-8.60675982787,ANd9GcRgJhp5m-mUwX02FOIDM6Et00grHg3iU6ADYinBYtB0Hq5moz9h.jpg,49.0141525442
-6.51287706553,-16.3280329478,-7.66714799485,ANd9GcRGL7zNNs1QzDR3OsEagGyKf6mFRXjPLYhPclYlUO4Monq27i66.jpg,44.6578260022
14.4078017151,-17.9973101307,-2.8401889685,ANd9GcRgY4kA8zyjMezKG7Fhh8jwYO7R8YqaMEu6fORGUhIXE4dT6UCx.jpg,23.8921095724
0.00392211548212,-0.000274750118921,-0.000281093586684,ANd9GcRh-zPIgmE1LEpBCVmxXcMe_25nnpd84SYQv3Sq5uN20_nsgJBikQ.jpg,51.1544067351
-10.2595364019,-15.5273335467,-8.22322097366,ANd9GcRH9mmmfnwq02SVlwerMudrDxhnwofzMwbS_3IYr2wxtEyVMP6pfA.jpg,29.6636329974
-8.75029626565,-0.713718597988,-4.92084148213,ANd9GcRhctwqFlTW4SXNqKE8VoVHGjKMOE2HoFFtGC05hNzoVnShgeHNlw.jpg,58.0754450517
24.4749536082,-1.26871202286,61.7658631439,ANd9GcRhF0P5E1Y-F8FHhHkHJa0ec1y4fa78ywBE7Mu68NJWXMP9RbqXRg.jpg,33.9258735679
-25.5124692046,-15.7465888214,-5.57287600524,ANd9GcRHGdeJnvFvnXkH2PmzkbDzoHzdSbMuO2ks8nqmjtJVCCCF9Xl1FA.jpg,55.4659788941
23.014923417,-4.69394607338,3.88474950335,ANd9GcRhikISkbNNtw16ZtAlYh_lZWVh49RCXPxMhd82Z9rnZnwKUWv_iA.jpg,40.4246716532
12.6569771532,-9.26451614231,-4.63709782093,ANd9GcRHJf0o8Xdyd6NQiiHMSEEY38xiVSTKZNL2PAt36BTeHxhbbmRv.jpg,52.3606424921
10.6286834438,-6.07722799604,30.1924730604,ANd9GcRhL1IJeKEURBZpbP2shUQ41xrIYryPtDFsg2yKno4FawMshPGRkQ.jpg,49.3848965024
38.9926698001,-3.01900075157,54.9060926974,ANd9GcRhVFm43G7c9h5odpF7o_SK0QeGES0AbtzymuyoDJiz0AgoZdwd.jpg,48.8118162844
14.8838140841,-26.4027592754,-4.75808024123,ANd9GcRHVHvmMxZT82zcHItbj0yjK--9JhmO_1_2FE6VV1QW4OMwSi1Q.jpg,41.3092395334
36.01421106,-5.63535358147,59.0227923473,ANd9GcRHWdFeoQcQT5A4iWGdiNyKw9_WLEn6Yvjz0yjh2-4tuw6Yd9Bh.jpg,46.7118981215
2.75013643701,-10.6778242935,-0.390890508137,ANd9GcRi0IXuqH77uRcrHa6-wP2nxxRs5ZSATMfnimazqJQE-W3dz6w-Xg.jpg,55.8203293486
26.8180202333,-8.15645633715,67.1952572318,ANd9GcRia7CnAZAreMp2vebaxSdcqEReDA_gdlF1Ssd34PXBIGYCpsVFwA.jpg,36.7486190047
-34.422798923,-16.1748898306,-14.6477046432,ANd9GcRIbGO4ChyMvGCZQw3kGZAkycfwnCdO7r9zDvVx9g_iodFCoYBFdQ.jpg,63.2382205873
3.33019773879,-3.53271567567,-0.765424337872,ANd9GcRIDofyx6s0uPMUj0VWDmCLN24HUl1rvSx0knXqEIJCTjeww4Qm.jpg,16.263057659
6.74958503933,-10.7587889325,-1.04464431214,ANd9GcRIMwT4qTXrvOWamM4B7dC1TVtMusuV54k3AkzddRkJZ0SsuMCoyA.jpg,37.4718040148
6.64765949824,-30.4492348403,10.7521404102,ANd9GcRIO5XaGGaSsupcms5jLapQtaKJMFleQ3rQAspO8-zStUz7oVN3lw.jpg,29.8620977375
1.46195501666,2.73862877239,-5.76065966327,ANd9GcRiRMryUEO2v6-fny98HCqNViGiSKvY_oll2q3YdIj5bkZ0sHnA.jpg,58.8814000734
17.0379950959,-2.94212574396,46.7385517251,ANd9GcRistxZ06R89j62g3LvqXh0wEVDSR5kvGI0FVZkp0K2C-nNso3hEg.jpg,36.9773112754
-0.810585750418,-17.6388371713,-3.43425767981,ANd9GcRiVGX2-ar-hH2D8GAXCxLT_uW2pQSTLut9T-sF9ITJ6y9u3S0Vcw.jpg,45.7976452403
3.83769143936,-18.1173787939,-8.86241675501,ANd9GcRiVlVzoV7i-Qt7Wi5Rn1LoMXaEEnnkTK91erJhNbDOUUf6-7D9cg.jpg,52.1261528404
-1.10993469254,-24.8428981126,-10.8442192027,ANd9GcRiXSh4NU0wV_IJpO5drgYU3fmxUf7tPin5HVtXpGNETgBEZc2COg.jpg,38.2650452562
9.64818991992,-12.3697754731,48.2617429374,ANd9GcRJ6z8T7h9qPqIAPH0nTuN-0qsOmYDnAKunm1ThqsLZHh62KIai.jpg,42.8621730811
19.0897209297,-14.7826170834,-6.81549905877,ANd9GcRJgXOdMFRUkRirqPlnm07Q9SVokA4iormAac1gAt9pSi9_solC.jpg,53.6809343857
5.79810566775,-18.3952837276,-5.36829213773,ANd9GcRJIMgw9eENi6VKn8TRw3HWJLG5m-ukyTtaH01i8wDmnPFuvm1L6w.jpg,51.8142899848
